,quality,venue_area,venue_impact_factor,venue_single-blind,review,embedded_prestige,median_citation,embedded_experience
5305,0.314832623,4,4.381387002,1,3.43360804,6.648080589,1,20.88412742
5306,0.429988922,5,1.043717523,1,6.410423095,12.14503689,189,27.09690725
5307,0.465297047,3,28.05221767,0,3.290464893,33.14912182,69,23.33438014
5308,0.47037567,1,0.7034131,1,6.249103699,8.892176474,58.5,16.4374209
5309,0.569378089,3,28.03373719,1,4.620269588,24.10348207,392,34.48055046
5310,0.554946693,0,12.37759281,0,4.820411306,16.39416744,49.5,2.139389523
5311,0.510328354,3,11.83502883,0,4.411865692,12.55930763,259,37.81653398
5312,0.602156952,8,7.252614759,1,6.310740285,22.85421473,165,24.08160947
5313,0.291495252,4,4.59378242,0,3.821644148,0.911610291,1,35.02623969
5314,0.302322839,2,30.62050318,1,2.641838469,0.736853549,1,18.66792018
5315,0.492214426,4,4.939739355,1,5.958608964,13.59037098,34,9.766610792
5316,0.58892308,4,4.939739355,1,5.230582826,6.122549954,177.5,25.50178228
5317,0.506450483,2,4.788023974,1,5.804946877,15.05784232,130,18.23488929
5318,0.558083837,3,4.731704448,0,4.591906435,5.525399246,175.5,22.31717511
5319,0.344874078,5,20.98172168,0,2.816587135,0.204255867,1,1
5320,0.542774604,3,28.03373719,1,5.054109699,11.29229171,39,1.235590014
5321,0.506567989,4,4.939739355,1,4.648734896,9.232231458,22,3.741061195
5322,0.500146183,4,14.41197854,0,4.023535988,17.8748768,144.5,19.37977659
5323,0.612547504,8,7.252614759,1,5.829824702,21.31919347,917,52.16463528
5324,0.298140684,9,2.945309362,0,3.718637573,0.911610291,1,23.49778928
5325,0.429645852,8,7.252614759,1,3.975904459,0.204255867,7,1
5326,0.512456475,6,2.523482699,1,5.708868735,14.78377882,228,32.57396727
5327,0.567381717,0,17.26094737,0,3.83744582,14.39873564,66,23.86861082
5328,0.531046543,4,2.83639394,1,5.287414203,4.219175693,13,1
5329,0.516519319,5,2.177517779,0,4.996732155,15.6889614,55,24.51191047
5330,0.506952856,1,8.7222919,0,4.929960523,9.126802236,123,34.94808614
5331,0.561818149,0,12.37759281,0,4.336303035,6.111451194,11,1.359668398
5332,0.283735307,2,30.62050318,1,2.108682231,0.204255867,1,62.01264178
5333,0.552946301,0,12.37759281,0,4.153448423,4.18392765,187,19.9405315
5334,0.291327342,5,20.98172168,0,2.667878026,0.736853549,1,35.40896025
5335,0.298843746,4,5.229631394,1,3.94186271,8.300285845,1,36.87181462
5336,0.330187547,6,2.523482699,1,4.057974426,2.061328946,3.5,10.09723512
5337,0.575048589,1,0.7034131,1,5.922910453,9.039566331,6,19.66247787
5338,0.593320512,3,4.731704448,0,4.714438949,17.61041497,662.5,38.01199726
5339,0.483178306,7,3.524652059,0,4.883609815,15.6889614,21,1
5340,0.54100341,2,14.79521195,1,4.210209881,9.691674716,67.5,7.908563207
5341,0.431749946,3,28.03373719,1,2.913896166,7.958745082,68,35.75434672
5342,0.506578592,1,8.97114818,1,4.949024578,12.9757263,117,26.95562575
5343,0.486746386,4,5.229631394,1,5.586795628,12.55930763,59,23.33049644
5344,0.564446747,4,1.624035873,0,5.761653158,8.394328467,148,24.32610852
5345,0.339272551,3,9.275162623,1,3.039543103,0.911610291,4,23.11570499
5346,0.344874078,5,2.177517779,0,4.57006237,0.736853549,1,1
5347,0.463536281,7,2.885981092,0,4.753157308,11.47045029,12,20.92376714
5348,0.297426397,3,12.22246237,0,3.125976994,0.204255867,1,24.47093955
5349,0.526402801,0,8.036826078,1,4.168158954,8.394328467,330,34.47715096
5350,0.53815676,3,15.31270024,1,4.632420311,9.754197593,153.5,37.97822034
5351,0.327593912,7,3.524652059,0,3.741705797,19.67111954,117.5,40.4405556
5352,0.578989231,3,12.22246237,0,4.579032738,5.755191992,997,36.02540521
5353,0.414060941,3,28.03373719,1,3.082101871,0.911610291,1,28.99633332
5354,0.606326306,1,3.199741888,1,5.819689796,4.36745796,417.5,10.40728203
5355,0.563657232,1,0.022484002,1,9.478004041,13.75640732,16,16.51078513
5356,0.566004685,0,8.036826078,1,4.424629304,2.786437279,1,23.76144056
5357,0.502776444,4,1.624035873,0,5.491712294,6.952406689,10,1.097304264
5358,0.50767801,4,4.59378242,0,4.664122566,16.30841854,184,56.14441316
5359,0.341420444,4,4.381387002,1,4.951603107,13.1839413,21.5,24.12438287
5360,0.479188434,1,0.7034131,1,5.454137638,7.958745082,200,56.94569097
5361,0.551515117,3,12.22246237,0,4.406598136,24.10889283,131,14.57762135
5362,0.480803482,8,0.25932048,1,7.109593801,13.59037098,106.5,49.48667069
5363,0.434360337,0,17.26094737,0,3.626642088,6.08822203,16,1.884287178
5364,0.606487846,2,10.69306554,0,4.119886156,10.25902636,298,28.81010625
5365,0.413534249,5,20.98172168,0,3.116103345,8.891144588,11.5,7.072345932
5366,0.509138357,3,28.05221767,0,3.519672901,9.806912204,17,2.416474735
5367,0.571098484,1,2.725073619,0,5.744054829,15.05784232,849,36.06663151
5368,0.497369878,0,12.37759281,0,4.611928258,24.91290533,273,11.9553019
5369,0.353171876,3,15.31270024,1,3.241446724,0.82423192,1,1
5370,0.569482608,7,7.728490996,0,5.030143668,5.510484911,680,28.99633332
5371,0.542052665,8,7.252614759,1,5.096512812,16.48122522,239,38.00899137
5372,0.333907636,1,4.189733351,0,4.413706712,8.394328467,73,37.60612758
5373,0.475251102,1,8.7222919,0,4.548285923,15.6889614,79,21.50007187
5374,0.459015673,2,8.938704278,0,3.920822694,4.360766256,175.5,9.122107317
5375,0.520180223,1,8.7222919,0,4.764942415,25.98254154,73.5,18.87797982
5376,0.446793489,0,7.331598506,1,3.836551488,0.911610291,10,1
5377,0.45880926,1,4.189733351,0,5.079901811,0.867921106,5.5,1
5378,0.295991002,0,8.036826078,1,3.426302976,0.736853549,1,26.58801084
5379,0.333705118,2,8.938704278,0,3.04419478,5.510484911,4,18.38143369
5380,0.472373956,0,7.331598506,1,5.556591738,33.14912182,165,53.67482829
5381,0.328077563,1,2.725073619,0,4.084278246,8.285432621,40.5,20.02416233
5382,0.321428858,8,11.05771451,1,3.365801709,0.911610291,6,12.24889464
5383,0.508400614,3,0.379492839,1,7.789614949,13.28306801,174.5,43.30102383
5384,0.512313413,7,7.728490996,0,4.130094107,13.86530317,62.5,23.27208619
5385,0.309951411,1,2.725073619,0,4.562137122,4.36745796,35,38.11896744
5386,0.443803138,4,4.381387002,1,4.421086268,0.911610291,10,1.38237313
5387,0.514567652,0,17.26094737,0,2.999924349,20.33793146,46,1.723374817
5388,0.317575477,1,3.199741888,1,3.792306867,0.603704129,4,13.08453055
5389,0.477311567,0,7.331598506,1,5.480534688,19.71480873,63.5,10.27953587
5390,0.576909319,8,7.252614759,1,4.719872058,3.85491833,384,18.99650083
5391,0.5845119,2,30.62050318,1,4.851183657,33.14912182,732,21.8854596
5392,0.505939279,8,0.25932048,1,6.269508148,5.872958394,59.5,26.99057063
5393,0.622211934,5,20.98172168,0,3.356373502,22.62673306,605.5,27.44610618
5394,0.446793489,1,2.613581455,1,4.90907409,0.736853549,10,1
5395,0.332125203,1,3.199741888,1,5.157210679,10.38159295,5,19.40937039
5396,0.430798947,1,8.97114818,1,3.723690818,5.955072609,89.5,29.71954375
5397,0.506343852,1,3.199741888,1,5.075881721,4.500607381,64,20.59107337
5398,0.595798034,1,7.38860646,1,5.328917431,10.59972316,115,53.2437438
5399,0.58534293,8,0.25932048,1,6.908189563,4.836021009,819,24.5698136
5400,0.548376565,3,0.379492839,1,7.588753,19.90179298,101,24.66297258
5401,0.543211828,8,11.05771451,1,5.672101332,18.0460521,22,19.49538476
5402,0.310183419,2,14.79521195,1,3.119320364,0.867921106,1,11.15007572
5403,0.473670302,1,0.022484002,1,8.657185957,9.409516401,108.5,21.34895219
5404,0.496905109,5,20.98172168,0,3.652435206,26.23946259,160,55.16377125
5405,0.521504876,2,8.938704278,0,4.525387452,15.21709221,198,19.57001602
5406,0.341268973,9,2.945309362,0,3.820314672,0.736853549,1,1.609673772
5407,0.522265413,2,4.788023974,1,5.349378363,20.44089368,644,57.91117683
5408,0.532565163,9,2.945309362,0,5.21993208,15.6889614,62,1.551022155
5409,0.477672608,1,8.97114818,1,3.993498422,7.872011523,130,36.51964289
5410,0.625445087,0,12.37759281,0,4.145840092,20.69591141,1133.5,39.28428875
5411,0.517597741,3,9.275162623,1,5.949117933,22.62673306,340,39.97279379
5412,0.498019552,6,2.523482699,1,5.854863791,17.8748768,51,17.40089322
5413,0.564477988,3,15.31270024,1,4.909623801,12.87344416,194,24.27226825
5414,0.5123902,3,11.83502883,0,4.341092848,13.6014396,226,19.73206247
5415,0.309317819,1,0.7034131,1,5.044062337,0.204255867,1,20.19034053
5416,0.602746368,1,1.659270748,1,5.722962114,7.958745082,2316,53.26635088
5417,0.429627706,7,2.885981092,0,4.864092801,10.56999818,6,1.922685371
5418,0.467896467,3,11.83502883,0,3.866361536,8.394328467,80,26.15822395
5419,0.527656486,1,8.7222919,0,5.139568608,11.99462362,19,1
5420,0.498807436,2,14.79521195,1,4.846615789,20.33793146,90,18.63974247
5421,0.487451449,3,18.4222621,0,3.728716281,6.479959738,39,12.97720187
5422,0.435582316,0,7.331598506,1,3.854035897,0.736853549,8,1.056393858
5423,0.344546056,0,12.37759281,0,2.660717933,0.911610291,1,1.052544706
5424,0.466198001,4,4.381387002,1,4.707904556,7.526741095,48,14.3524847
5425,0.508125341,1,2.725073619,0,4.937459681,7.958745082,21,1.066236151
5426,0.495477921,5,20.98172168,0,3.578127188,17.03036606,7,1
5427,0.28514034,0,8.036826078,1,2.889755182,0.911610291,1,55.17844618
5428,0.553795473,1,2.725073619,0,5.22490201,11.78048646,24,1
5429,0.475273865,4,14.41197854,0,3.992903543,25.98254154,183,56.35791978
5430,0.504826464,6,15.23658774,1,5.135447533,17.89775534,106,31.07827335
5431,0.52337106,3,4.731704448,0,4.937457896,15.39236788,23,1.052746068
5432,0.317823615,9,2.945309362,0,3.996461195,17.73049256,21,2.309630389
5433,0.354120177,1,3.199741888,1,5.405147058,20.40314281,1,18.55168667
5434,0.519337119,3,0.379492839,1,7.280257861,21.58548827,203.5,42.79806733
5435,0.436545306,2,14.79521195,1,3.325256409,7.958745082,274.5,21.71915262
5436,0.56564716,1,1.659270748,1,5.338053479,5.755191992,1014,49.8218944
5437,0.3637229,1,8.727797183,1,3.693022203,0.204255867,2.5,1
5438,0.29136761,2,14.79521195,1,3.014398705,2.122505716,5.5,24.32487091
5439,0.571622341,4,1.624035873,0,6.019667789,18.1152311,406,30.98672157
5440,0.468443392,1,8.7222919,0,3.930745268,8.300285845,12,11.72821713
5441,0.433382201,8,11.05771451,1,3.895099022,0.736853549,10,2.926292025
5442,0.344874078,8,0.25932048,1,5.786471631,0.204255867,1,1
5443,0.459831696,4,4.59378242,0,4.899798723,0.734771685,10,1.601964835
5444,0.55016147,8,7.252614759,1,5.859680946,12.04164493,175,28.00882952
5445,0.475139626,5,20.98172168,0,3.38502466,17.8748768,93,26.26687156
5446,0.463009934,8,7.252614759,1,5.691992492,11.52128431,55.5,8.68938157
5447,0.462853766,3,4.731704448,0,4.537735188,22.23524413,58,20.033654
5448,0.487255713,1,3.199741888,1,4.663546923,6.153272199,34.5,9.428719674
5449,0.536036889,7,2.885981092,0,5.00887233,26.96042348,121,24.46676552
5450,0.327575309,3,9.275162623,1,4.286268192,11.46281967,257,36.48674589
5451,0.628010727,9,2.945309362,0,5.276662025,21.1451523,229,36.20787671
5452,0.298198603,1,0.022484002,1,7.119819203,0.867921106,1,42.44809907
5453,0.605512807,5,2.177517779,0,5.479808858,25.98254154,71,19.30946208
5454,0.517286278,3,8.402094848,0,4.436235225,14.36211929,45,10.60986035
5455,0.595178777,6,15.23658774,1,4.484808906,7.526741095,119,35.07537988
5456,0.52610541,3,11.83502883,0,3.650503464,14.25633927,44,13.11606207
5457,0.590500161,1,8.7222919,0,4.640841168,8.133178846,201.5,10.06931933
5458,0.322841316,3,15.31270024,1,2.931915652,9.417179696,15.5,19.11000341
5459,0.508517246,3,8.402094848,0,4.249095232,8.394328467,203,29.80429131
5460,0.30389872,3,4.731704448,0,3.735815898,8.394328467,3,23.25322177
5461,0.579326523,1,1.659270748,1,5.583934965,4.299292167,4,16.99532771
5462,0.45142131,4,1.624035873,0,4.810874037,0.736853549,11,1
5463,0.299785507,1,8.7222919,0,3.467533304,0.204255867,1,21.43489915
5464,0.553017177,8,0.25932048,1,7.051556014,15.28784287,120,11.13797544
5465,0.505867117,2,8.938704278,0,4.029688222,8.552121491,10,22.00497766
5466,0.299345248,4,14.41197854,0,3.027831608,0.736853549,1,21.96426691
5467,0.532730812,5,1.043717523,1,6.249505839,20.40314281,649,63.34583057
5468,0.49278653,2,30.62050318,1,3.896553241,15.53025968,168,8.574016258
5469,0.515918603,6,15.23658774,1,3.941591262,8.394328467,118,26.15822395
5470,0.56917012,4,1.624035873,0,5.947283185,17.188435,152,25.45701696
5471,0.328444743,3,4.731704448,0,3.467839197,0.911610291,7,16.63702976
5472,0.528476201,3,28.05221767,0,3.686191997,5.755191992,377,38.25525829
5473,0.374762245,4,14.41197854,0,3.355540222,8.014097285,12.5,1
5474,0.473655941,1,3.199741888,1,5.675451132,25.98254154,120,36.57676919
5475,0.390435436,7,7.728490996,0,3.790741512,0.736853549,3,1
5476,0.563818972,1,1.659270748,1,6.034995908,11.69268085,194,17.67947836
5477,0.530270343,4,4.939739355,1,5.361826451,14.39873564,69,20.55474899
5478,0.5017777,1,7.38860646,1,5.91650439,20.40314281,217,37.60895353
5479,0.476744394,2,10.69306554,0,3.948280403,3.85491833,170,27.71440135
5480,0.483999029,8,0.141966826,1,6.836624309,4.360766256,18,1
5481,0.311897748,1,2.725073619,0,4.454237704,0.82423192,1,1.131647578
5482,0.408156814,3,15.31270024,1,4.924176088,15.05784232,345,21.03920834
5483,0.567616304,1,3.199741888,1,6.246052422,17.8748768,1321,63.60805503
5484,0.491753477,1,7.38860646,1,5.247632429,10.79710195,4,35.19452214
5485,0.379782999,4,1.624035873,0,4.751853661,11.52128431,29.5,1.276947935
5486,0.303607103,1,7.38860646,1,3.664966967,0.204255867,1,17.42911501
5487,0.611019612,1,7.38860646,1,6.147033162,16.7819191,11,26.15493559
5488,0.463560637,3,0.379492839,1,6.331285329,0.204255867,10,1
5489,0.411612685,1,2.725073619,0,4.482714499,4.347799315,4,27.55765241
5490,0.475420933,2,10.69306554,0,3.677701656,7.893694913,22.5,26.39842075
5491,0.408573382,1,4.189733351,0,4.067520342,0.603704129,2.5,10.59517027
5492,0.422726139,3,4.731704448,0,4.406777872,0.911610291,1,2.679242445
5493,0.353175213,4,5.229631394,1,5.0408962,10.11377502,18,9.999264931
5494,0.403453606,1,2.613581455,1,4.630998376,0.736853549,4,1
5495,0.436031088,2,8.938704278,0,3.710993007,0.204255867,8,1
5496,0.36777043,3,12.22246237,0,3.214256274,14.58302681,77,23.4183576
5497,0.294408219,3,28.05221767,0,2.459910703,0.911610291,1,29.2091737
5498,0.514793906,3,8.402094848,0,4.859936666,5.755191992,44,1.648869842
5499,0.402399568,3,11.83502883,0,3.481649263,0.204255867,4,1.139688438
5500,0.505813931,2,4.788023974,1,5.239942178,23.25136673,169,17.46269064
5501,0.575738919,7,7.728490996,0,5.453233143,25.98254154,163,21.58245517
5502,0.472814252,5,1.043717523,1,5.714509068,0.734771685,10,1.191186565
5503,0.316646891,4,5.229631394,1,4.529252131,12.50238699,4,23.44664975
5504,0.483037984,1,8.727797183,1,4.795654982,12.0249593,39,20.86549059
5505,0.450835786,8,11.05771451,1,3.814556942,0.82423192,1,36.01382582
5506,0.516221484,3,15.31270024,1,3.759464945,6.354016266,182,24.60961261
5507,0.55865101,4,14.41197854,0,4.468937752,20.40314281,917,52.16463528
5508,0.511871648,7,2.885981092,0,4.931463914,12.25491391,169.5,20.43464914
5509,0.304511315,6,2.523482699,1,4.409582726,0.911610291,1,16.61341159
5510,0.532730812,4,2.83639394,1,6.102395448,20.40314281,649,63.34583057
5511,0.465792813,3,4.731704448,0,4.748024742,5.510484911,66,21.83013907
5512,0.329590518,4,14.41197854,0,3.051899353,10.47681805,23,21.24996287
5513,0.468515945,6,15.23658774,1,5.094633371,17.03036606,1,36.01907861
5514,0.499295876,8,7.252614759,1,4.354166357,7.872011523,16,1
5515,0.325705003,1,3.199741888,1,4.907339865,13.88819992,179,22.02936404
5516,0.285100543,4,5.229631394,1,3.658886579,0.736853549,1,55.35547548
5517,0.594431797,6,15.23658774,1,5.509198027,15.05784232,7,1.084251009
5518,0.328205382,1,7.38860646,1,4.580621239,15.6889614,95,24.88167375
5519,0.313739354,5,1.043717523,1,4.926308755,6.479959738,74.5,39.44993057
5520,0.562199968,2,10.69306554,0,4.293821636,16.00155583,19,1.02420674
5521,0.518276649,4,4.59378242,0,4.620360241,11.34444571,73,11.03386545
5522,0.470502413,3,9.275162623,1,3.925904262,9.232231458,167,56.68657333
5523,0.302840572,6,15.23658774,1,3.150740226,4.448168298,1,28.13321282
5524,0.372490928,2,10.69306554,0,3.299244682,6.020122778,40.5,12.36435068
5525,0.410633414,2,10.69306554,0,3.970188025,0.557933079,3,1
5526,0.574494213,5,20.98172168,0,3.983980703,17.8748768,1369,56.77376808
5527,0.436648026,3,8.402094848,0,4.339917936,4.36745796,22,1.404214224
5528,0.516157946,0,12.37759281,0,4.636482031,11.95093444,15.5,1.033118076
5529,0.607415882,3,11.83502883,0,4.939380959,11.81503439,259,24.88597028
5530,0.548447716,6,2.523482699,1,6.062029805,22.23524413,322,19.68750816
5531,0.339198244,3,9.275162623,1,4.762553885,11.5082937,107,13.25107775
5532,0.52719276,0,17.26094737,0,3.381258668,17.8748768,300,30.32194605
5533,0.590927618,1,1.659270748,1,6.551984406,22.23524413,120,21.83542526
5534,0.323961376,1,3.199741888,1,3.718058257,9.806912204,26,22.02375582
5535,0.374244659,5,2.177517779,0,4.519078281,6.73545896,3,1
5536,0.507361231,1,7.38860646,1,4.556040262,7.152076166,15,1
5537,0.325441031,3,11.83502883,0,3.219216946,4.18392765,79.5,24.54421083
5538,0.601147672,3,11.83502883,0,4.009179353,18.64654322,96,25.27602126
5539,0.436758272,7,2.885981092,0,4.37641954,0.911610291,4,18.15357655
5540,0.522431421,8,0.25932048,1,7.407550819,13.1839413,295,20.62318505
5541,0.523983255,3,18.4222621,0,3.598706554,18.96496863,567.5,55.80841824
5542,0.522112159,1,8.727797183,1,4.578217719,7.958745082,141,13.38919635
5543,0.505530409,3,12.22246237,0,4.076157577,33.14912182,130,18.66908555
5544,0.471604531,4,14.41197854,0,3.978223388,4.984542504,7,37.06408904
5545,0.367501087,3,28.05221767,0,3.073981387,16.94298768,4,1
5546,0.525077999,2,30.62050318,1,3.749362839,9.232231458,41,14.82469285
5547,0.475562462,1,1.659270748,1,5.229208441,7.526741095,18,1
5548,0.474834944,1,7.38860646,1,3.897164869,5.755191992,187,58.25953426
5549,0.290629704,3,9.275162623,1,3.059623552,0.736853549,1,37.06408904
5550,0.561215934,3,11.83502883,0,4.185921149,27.77418661,230,21.65779267
5551,0.437271815,5,2.177517779,0,4.863907612,5.510484911,7,23.44383737
5552,0.486839268,3,11.83502883,0,4.385861979,9.108885719,7,12.21714696
5553,0.600318023,3,11.83502883,0,4.629063504,12.61958191,322,15.6208136
5554,0.332861248,2,10.69306554,0,3.497375449,12.14503689,55,14.34637017
5555,0.59401504,3,18.4222621,0,3.81623586,5.755191992,376,27.79089326
5556,0.430482901,1,2.725073619,0,4.23537096,0.736853549,8,1.737791561
5557,0.513009734,3,11.83502883,0,3.497392725,8.394328467,1,22.68115488
5558,0.380845302,7,3.524652059,0,4.222041459,27.77418661,64,8.68938157
5559,0.440262757,1,8.727797183,1,4.42212951,7.915378302,18,1.66874001
5560,0.539386006,1,2.725073619,0,5.479361434,14.36211929,466,45.44877282
5561,0.540195017,6,15.23658774,1,5.338648089,16.7819191,62,1.798748046
5562,0.436331031,0,8.036826078,1,4.313362045,6.856968537,384,30.62221261
5563,0.477490522,3,9.275162623,1,5.284648253,20.40314281,185,54.30395384
5564,0.330432033,2,10.69306554,0,3.407721614,8.014097285,79.5,21.4695448
5565,0.628153468,4,2.83639394,1,6.472650659,23.58963756,106,21.0703411
5566,0.30991036,6,2.523482699,1,4.021777693,0.911610291,4,22.58277568
5567,0.510116531,2,4.788023974,1,6.396748991,15.6889614,27,1
5568,0.301353604,5,20.98172168,0,2.500894216,0.867921106,2.5,30.07484753
5569,0.304087432,0,17.26094737,0,2.729214568,0.734771685,1,22.99758536
5570,0.511385955,3,0.379492839,1,7.227076881,18.96210277,152,35.61177271
5571,0.519460268,6,15.23658774,1,4.898032796,20.40314281,280.5,25.36799575
5572,0.528691296,3,9.275162623,1,3.989068511,6.640966544,174,35.5466142
5573,0.43291332,7,7.728490996,0,4.144791999,0.911610291,9,2.203929669
5574,0.402814733,0,17.26094737,0,3.291388763,0.911610291,4,1.084251009
5575,0.330478542,3,12.22246237,0,3.290790606,5.829269209,138,25.99872021
5576,0.540148157,0,17.26094737,0,4.268338861,11.48604884,4,20.77177797
5577,0.344874078,4,4.59378242,0,4.256664095,0.911610291,1,1
5578,0.344874078,3,12.22246237,0,3.517878926,0.204255867,1,1
5579,0.50812784,1,2.725073619,0,4.702402298,12.55930763,174,25.06690209
5580,0.527135861,1,8.727797183,1,6.474962285,15.05784232,232,22.34695566
5581,0.630801984,5,1.043717523,1,6.936566362,5.694015222,607.5,28.65072108
5582,0.318975997,0,8.036826078,1,3.197382094,3.12366923,5,1.344931167
5583,0.531366426,1,7.38860646,1,5.913500591,25.98254154,383,36.45799124
5584,0.302899168,6,2.523482699,1,4.299668855,0.736853549,1,18.09978713
5585,0.480556986,4,1.624035873,0,5.748287776,15.37340186,33,3.613388703
5586,0.475562462,4,2.83639394,1,5.279571931,15.05784232,18,1
5587,0.49376019,3,28.03373719,1,3.442374778,5.510484911,26,1
5588,0.462632169,6,2.523482699,1,5.915419541,13.35969754,7,1
5589,0.522682296,3,9.275162623,1,4.972062234,22.23524413,189,19.36811273
5590,0.44948133,4,1.624035873,0,4.848089749,4.360766256,812.5,19.02591037
5591,0.440700501,3,18.4222621,0,3.316623233,0.911610291,9,1.125456584
5592,0.321688865,4,14.41197854,0,2.914381221,0.736853549,1,21.54987145
5593,0.344874078,9,2.945309362,0,4.379378992,0.736853549,1,1
5594,0.429645852,1,2.725073619,0,4.711342623,0.911610291,7,1
5595,0.484112454,9,2.945309362,0,4.784006363,6.020122778,100.5,39.96131928
5596,0.415485535,4,4.381387002,1,4.047586743,0.204255867,6,1.941114252
5597,0.502040621,4,5.229631394,1,5.032688996,11.60785125,81,26.14455123
5598,0.291379746,7,7.728490996,0,3.363153636,0.736853549,1,35.28888474
5599,0.449997523,2,10.69306554,0,4.111597847,17.29204338,612,30.04750396
5600,0.502225191,6,2.523482699,1,5.183940559,7.526741095,118,17.96206265
5601,0.472713135,0,12.37759281,0,3.980032047,9.232231458,80,23.25322177
5602,0.537672714,1,2.613581455,1,5.150659946,4.836021009,10,15.62113364
5603,0.298305277,7,3.524652059,0,3.853469419,0.911610291,1,23.28051872
5604,0.536657466,1,2.725073619,0,5.233643871,7.526741095,67,21.03367446
5605,0.532610359,4,2.83639394,1,5.213766115,20.69591141,119.5,27.32802444
5606,0.479093261,1,4.189733351,0,4.652560898,20.40314281,26.5,19.1660443
5607,0.611374011,0,17.26094737,0,4.280999436,15.05784232,232,22.94164577
5608,0.480765522,8,0.141966826,1,6.910372176,5.755191992,20,1
5609,0.344874078,2,30.62050318,1,2.638955266,0.204255867,1,1
5610,0.483374757,2,30.62050318,1,4.22580842,18.64654322,55,2.774480595
5611,0.496203256,7,7.728490996,0,4.101752679,5.341868935,38.5,10.00686175
5612,0.523281384,5,2.177517779,0,5.960009372,4.836021009,4,18.4911685
5613,0.296884843,2,8.938704278,0,2.837802717,0.204255867,1,25.24320793
5614,0.323107878,5,20.98172168,0,2.849269415,9.409516401,23.5,12.72232188
5615,0.609984114,4,4.59378242,0,5.193001262,8.379486277,332,49.8218944
5616,0.342427859,8,0.141966826,1,6.109682019,0.204255867,1,1.405734991
5617,0.52067018,1,4.189733351,0,4.945922675,14.13757717,188,52.70464417
5618,0.473756142,8,11.05771451,1,4.341943224,8.970988174,6,9.92520542
5619,0.603534324,1,3.199741888,1,4.698663232,6.523648923,744,31.03538797
5620,0.629724519,1,0.7034131,1,6.022453155,7.371358184,485,23.50615202
5621,0.551551653,2,4.788023974,1,5.216361618,4.836021009,561,35.3909364
5622,0.302499924,4,1.624035873,0,4.645591565,0.204255867,1,18.4911685
5623,0.550306779,2,10.69306554,0,4.136885997,5.510484911,304,17.44643652
5624,0.561153171,1,8.727797183,1,4.493017757,8.263749231,329,35.31668588
5625,0.570267893,3,0.379492839,1,7.783041659,12.14503689,92,25.79667826
5626,0.617616876,3,8.402094848,0,5.384267571,3.678079723,619,18.53642849
5627,0.469727809,7,3.524652059,0,5.161961822,17.8748768,68,20.51638431
5628,0.622543858,2,4.788023974,1,5.474349294,23.19284217,237,22.84094445
5629,0.403453606,5,2.177517779,0,4.49268646,0.911610291,4,1
5630,0.527724467,3,28.05221767,0,3.435279284,7.152076166,96,14.04845363
5631,0.440700501,6,2.523482699,1,4.925673872,0.911610291,9,1.125456584
5632,0.544303089,3,18.4222621,0,4.009306547,10.21565958,99,17.68141847
5633,0.51620882,3,28.05221767,0,3.45232286,8.212066507,81,26.96094371
5634,0.486607758,3,15.31270024,1,4.907372616,10.2179867,29.5,1.227602051
5635,0.553165819,9,2.945309362,0,4.899975841,11.3874836,30.5,8.518852607
5636,0.417910964,1,2.725073619,0,4.148975662,0.911610291,6,1.590925112
5637,0.334728421,3,11.83502883,0,3.395377635,11.57342721,5,27.55765241
5638,0.562855202,2,10.69306554,0,4.709656404,5.755191992,16,23.28051872
5639,0.601503722,2,30.62050318,1,4.949690664,11.301166,637.5,20.33371892
5640,0.603796214,7,7.728490996,0,5.017109543,21.76535738,198,35.08242547
5641,0.30138414,3,28.05221767,0,2.800225944,0.867921106,2.5,30.00199115
5642,0.323702642,4,4.381387002,1,5.238105044,11.57342721,6,22.48441942
5643,0.46899383,1,1.659270748,1,5.317737506,4.836021009,107,35.75434672
5644,0.344874078,3,11.83502883,0,3.340259688,0.736853549,1,1
5645,0.556646925,0,8.036826078,1,4.671553372,5.955072609,190.5,18.53697966
5646,0.429645852,0,7.331598506,1,4.176408989,0.911610291,7,1
5647,0.615032106,0,8.036826078,1,6.605622508,12.55930763,129.5,23.36814743
5648,0.487682003,8,7.252614759,1,5.439081406,12.55930763,23,1
5649,0.53870251,4,4.59378242,0,4.558782197,10.43777801,28.5,1.482704833
5650,0.528741962,8,11.05771451,1,3.91062258,7.958745082,235,21.81887955
5651,0.564187082,1,8.7222919,0,4.258942006,22.23524413,420,18.3931389
5652,0.472517369,9,2.945309362,0,4.634092215,12.55930763,77,22.30199297
5653,0.380203048,0,12.37759281,0,3.371870347,7.984726305,1,25.78321169
5654,0.305076742,4,1.624035873,0,4.814787134,0.204255867,1,16.12524306
5655,0.344874078,1,0.022484002,1,7.432560131,0.736853549,1,1
5656,0.374726404,3,9.275162623,1,4.929965207,12.79138174,32,9.724849461
5657,0.578874118,3,28.03373719,1,4.979400879,15.05784232,753,26.05843152
5658,0.531027753,3,28.03373719,1,3.516232592,9.232231458,73,24.74373537
5659,0.421842261,1,4.189733351,0,4.601064454,0.204255867,7,2.07318557
5660,0.511852988,0,12.37759281,0,4.258496252,14.43320865,159,27.44937009
5661,0.514457343,7,3.524652059,0,5.028862224,29.33056056,275.5,25.6730173
5662,0.560892723,1,0.7034131,1,7.537277451,25.98254154,479,23.52987637
